order_no	req_pu_date	customer	origin	destination	revenue	cost	margin	distance_km	rate_per_km	cost_per_km	margin_per_km	year
22555	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22559	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22560	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22561	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22562	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22563	2024-11-13	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22599	2024-11-13	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22600 13/11/2024	EMBALLAGES AT MIRABEL,PQ	AMOS,PQ	750.0	550.0	200.0					2024
22602	2024-11-13	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,050.00CA 850.00 200.00 22603 19/11/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22604 21/11/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,050.00 250.00 22605 19/11/2024	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22558	2024-11-14	EMBALLAGES	AT MIRABEL,PQ	ST-OMER,PQ	875.0	650.0	225.0	442.3674732601918		1.4694	0.5086	2024
22564	2024-11-14	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22565	2024-11-14	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22566	2024-11-14	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22567	2024-11-14	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22568	2024-11-14	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22577	2024-11-14	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 1,350.00CA 1,050.00 300.00 22578 14/11/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22579 18/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22540	2024-11-15	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22542 08/11/2024 CAPMATIC MONTREAL-NORD,PSQT-LAURENT,PQ 150.00CA 100.00 50.00 22543 11/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22569	2024-11-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22570	2024-11-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22571	2024-11-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22572	2024-11-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22573	2024-11-15	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22580	2024-11-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22581	2024-11-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22582	2024-11-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22583	2024-11-18	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22608	2024-11-18	SCOTTS	CANADA LTD LACHINE,PQ	DELHI,ON	975.0	750.0	225.0					2024
22612	2024-11-18	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22613 20/11/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22614 20/11/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22615 19/11/2024	SCOTTS CANADA LTD MIRAMICHI,NB	DELHI,ON	325.0	261.21	63.79					2024
22584	2024-11-19	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22585	2024-11-19	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22586	2024-11-19	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22587	2024-11-19	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22588	2024-11-19	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22606	2024-11-19	CAPMATIC	FAIRFIELD,NJ	MONTREAL-NORD,PQ	1975.0	1700.0	275.0	631.8421853823993		2.6905	0.4352	2024
22607	2024-11-19	CAPMATIC	FAIRFIELD,NJ	MONTREAL-NORD,PQ	1975.0	1700.0	275.0	631.8421853823993		2.6905	0.4352	2024
22589	2024-11-20	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22590	2024-11-20	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22591	2024-11-20	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22592	2024-11-20	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22593	2024-11-20	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22594	2024-11-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22595	2024-11-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22596	2024-11-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22597	2024-11-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22598	2024-11-21	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22639	2024-11-21	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 22640 28/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0					2024
22619	2024-11-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22620	2024-11-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22621	2024-11-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22622	2024-11-22	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22650	2024-11-22	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 345.00CA 272.14 72.86 22651 22/11/2024	EMBALLAGES AT DAYTON,NJ	MIRABEL,PQ	1325.0	1100.0	225.0					2024
22656	2024-11-22	DEXTER	LONGUEUIL,PQ	BRANTFORD,ON	975.0	800.0	175.0	722.1918184691486		1.1077	0.2423	2024
22624	2024-11-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22625	2024-11-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22626	2024-11-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22627	2024-11-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22628	2024-11-25	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22658	2024-11-25	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,050.00CA 850.00 200.00 22659 27/11/2024 CAPMATIC MONTREAL-NORD,PLQAS VEGAS,NV 7,250.00CA 6,500.00 750.00 22661 26/11/2024 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 22662 07/12/2024	CAPMATIC LAS VEGAS,NV	MONTREAL-NORD,PQ	8495.0	7300.0	1195.0					2024
22616	2024-11-26	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22617 29/11/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,050.00 250.00 22618 22/11/2024	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0					2024
22629	2024-11-26	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22630	2024-11-26	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22631	2024-11-26	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22632	2024-11-26	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22633	2024-11-26	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22663	2024-11-26	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22664 26/11/2024 SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22665 03/12/2024	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22623	2024-11-27	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22634	2024-11-27	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22635	2024-11-27	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22636	2024-11-27	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22637	2024-11-27	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22638	2024-11-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22641	2024-11-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22642	2024-11-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22643	2024-11-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22644	2024-11-28	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22671	2024-11-28	SCOTTS	CANADA LTD LACHINE,PQ	WINNIPEG,MB	725.0	550.0	175.0					2024
22645	2024-11-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22646	2024-11-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	665.843894589323		2.1026	0.5256	2024
22647	2024-11-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22648	2024-11-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22649	2024-11-29	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	665.843894589323		2.1777	0.4506	2024
22666	2024-11-29	SCOTTS CANADA LTD SAINT CATHARINESST-BONAVENTURE 1,350.00CA 1,000.00 350.00 22667 03/12/2024	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22672	2024-12-02	SCOTTS CANADA LTD ST-LUDGER DE MILOSTT-BONAVENTURE 1,200.00CA 1,000.00 200.00 22673 04/12/2024 SCOTTS CANADA LTD SAINT CATHARINESST-BONAVENTURE 1,450.00CA 1,100.00 350.00 22674 04/12/2024	EMBALLAGES AT MIRABEL,PQ	NEW YORK,NY	1450.0	999.5	450.5					2024
22669	2024-12-03	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22670	2024-12-04	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22676	2024-12-04	CAPMATIC MONTREAL-NORD,PSQT-LAURENT,PQ 225.00CA 130.00 95.00 22677 04/12/2024 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 1,350.00CA 1,050.00 300.00 22678 10/12/2024	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0					2024
22668	2024-12-05	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22683	2024-12-05	SCOTTS	CANADA LTD LACHINE,PQ	DELHI,ON	1050.0	900.0	150.0					2024
22684	2024-12-05	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	90.0	60.0	12.266042140358689		7.3373	4.8916	2024
22685	2024-12-05	EMBALLAGES	AT MIRABEL,PQ	WEST BRANCH,NB	775.0	575.0	200.0	852.1793533641431		0.6747	0.2347	2024
22686	2024-12-06	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	22.48736113281714		4.4469	2.2235	2024
22688	2024-12-06	EMBALLAGES	AT HAYWARD,CA	MIRABEL,PQ	955.0	700.0	255.0	4827.530260204421		0.145	0.0528	2024
22689	2024-12-09	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 130.00 95.00 22690 09/12/2024 ENGRAIS McINNES	STANSTEAD,PQ	CHARLESBOURG,PQ	650.0	530.0	120.0	262.40771887799923		2.0198	0.4573	2024
22691	2024-12-10	SCOTTS	DELHI DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	731.9578851579626		1.2979	0.3415	2024
22675	2024-12-11	EMBALLAGES	AT NEW YORK,NY	MIRABEL,PQ	1500.0	999.61	500.39	578.7208713391932		1.7273	0.8646	2024
22679	2024-12-11	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0					2024
22680	2024-12-12	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22681 13/12/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,200.00CA 900.00 300.00 22682 05/12/2024	CAPMATIC ST-LAURENT,PQ	MONTREAL-NORD,PQ	275.0	150.0	125.0					2024
22696	2024-12-12	SCOTTS	CANADA LTD LACHINE,PQ	MIRAMICHI,NB	625.0	450.0	175.0					2024
22701	2024-12-13	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 225.00CA 100.00 125.00 22702 16/12/2024 DVOLU BOUCHERVILLE,PQMONTREAL,PQ 450.00CA 325.00 125.00 22703 17/12/2024 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 250.00CA 145.00 105.00 22704 16/12/2024	SCOTTS DELHI DELHI,ON	MIRAMICHI,NB	395.0	227.47	167.53					2024
22692	2024-12-16	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22693 17/12/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22694 19/12/2024 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22695 11/12/2024	SCOTTS CANADA LTD LACHINE,PQ	WINNIPEG,MB	965.0	825.0	140.0					2024
22706	2024-12-16	SCOTTS	CANADA LTD LACHINE,PQ	DELHI,ON	1200.0	900.0	300.0					2024
22707	2024-12-17	SCOTTS	CANADA LTD LACHINE,PQ	L'ORIGNAL,ON	750.0	550.0	200.0					2024
22708	2024-12-18	SCOTTS	DELHI DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	731.9578851579626		1.2979	0.3415	2024
22709	2024-12-18	SCOTTS	DELHI DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	731.9578851579626		1.2979	0.3415	2024
22730	2024-12-18	LICAFLEX	LACHINE,PQ	WINNIPEG,MB	965.0	0.0	965.0	2179.959427562978		0.0	0.4427	2024
22710	2024-12-19	SCOTTS	CANADA LTD WINNIPEG,MB	LACHINE,PQ	1025.0	825.0	200.0					2024
22719	2025-01-01	LICAFLEX	WINNIPEG,MB	LACHINE,PQ	1025.0	0.0	1025.0	2179.959427562978		0.0	0.4702	2025
22705	2025-01-06	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	700.0	450.0	250.0	535.8598037647228		0.8398	0.4665	2025
22712	2025-01-06	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22713 08/01/2025 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22714 09/01/2025 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22715 07/01/2025	EMBALLAGES AT MIRABEL,PQ	BELLEDUNE,NB	1035.0	800.0	235.0					2025
22718	2025-01-08	EMBALLAGES	AT MIRABEL,PQ	AMOS,PQ	750.0	550.0	200.0	535.8598037647228		1.0264	0.3732	2025
22716	2025-01-09	EMBALLAGES	AT MIRABEL,PQ	MORROW,GA	2350.0	1650.0	700.0	1921.0065173677		0.8589	0.3644	2025
22720	2025-01-09	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 250.00CA 145.00 105.00 22721 09/01/2025	SCOTTS CANADA LTD LACHINE,PQ	WINNIPEG,MB	725.0	550.0	175.0					2025
22722	2025-01-10	SCOTTS	DELHI DELHI,ON	L'ORIGNAL,ON	1200.0	1000.0	200.0	665.843894589323		1.5019	0.3004	2025
22723	2025-01-13	SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22724 15/01/2025 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,500.00CA 1,100.00 400.00 22725 21/01/2025 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22726 13/01/2025	EMBALLAGES AT MIRABEL,PQ	HIALEAH,FL	745.0	600.0	145.0					2025
22727	2025-01-13	SCOTTS	QUALI-GRO L'ORIGNAL,ON	DELHI,ON	305.0	241.06	63.94					2025
22728	2025-01-13	SCOTTS CANADA LTD TABUSINTAC,NB ST-BONAVENTURE 1,190.00CA 1,001.12 188.88 22729 14/01/2025	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1200.0	1000.0	200.0					2025
22731	2025-01-15	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 22732 22/01/2025	SCOTTS DELHI DELHI,ON	GATINEAU,PQ	1125.0	850.0	275.0					2025
22733	2025-01-20	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1150.0	200.0					2025
22734	2025-01-21	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1150.0	200.0					2025
22737	2025-01-21	CAPMATIC	LACHINE,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	21.62309753600889		4.6247	2.3123	2025
22735	2025-01-22	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1150.0	200.0					2025
22736	2025-01-23	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1100.0	250.0					2025
22740	2025-01-27	CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 115.00 35.00 22741 27/01/2025	SCOTTS DELHI DELHI,ON	L'ORIGNAL,ON	1250.0	1000.0	250.0					2025
22749	2025-01-30	CAPMATIC MONTREAL-NORD,PHQEBRON,KY 5,800.00CA 4,800.00 1,000.00 22750 30/01/2025 CAPMATIC MONTREAL-NORD,PHQEBRON,KY 5,800.00CA 4,800.00 1,000.00 22751 31/01/2025 CAPMATIC BOUCHERVILLE,PQMONTREAL-NORD,PQ 150.00CA 100.00 50.00 22752 31/01/2025	SCOTTS DELHI LACHINE,PQ	DELHI,ON	1200.0	900.0	300.0					2025
23037	2025-01-30	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1500.0	1000.0	500.0					2025
22717	2025-01-31	EMBALLAGES	AT ATLANTA,GA	MIRABEL,PQ	4850.0	3900.0	950.0	1917.7904502210872		2.0336	0.4954	2025
22754	2025-01-31	SCOTTS	DELHI DELHI,ON	ROCKY VIEW,AB	1195.0	950.0	245.0	3215.6425268379803		0.2954	0.0762	2025
22753	2025-02-03	SCOTTS	CANADA LTD LACHINE,PQ	WINNIPEG,MB	1850.0	1600.0	250.0					2025
22755	2025-02-03	CAPMATIC MONTREAL-NORD,PSQT-LAURENT,PQ 150.00CA 115.00 35.00 22756 04/02/2025 SCOTTS CANADA LTD NOTRE-DAME-DES-ST-BONAVENTURE 795.00CA 675.00 120.00 22757 05/02/2025	SCOTTS DELHI DELHI,ON	ROCKY VIEW,AB	625.0	450.0	175.0					2025
22758	2025-02-07	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,400.00 750.00 22759 07/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,750.00 400.00 22760 07/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,400.00 750.00 22761 06/02/2025	CAPMATIC ST-LAURENT,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0					2025
22776	2025-02-07	SCOTTS	CANADA LTD LACHINE,PQ	L'ORIGNAL,ON	495.0	300.0	195.0					2025
22777	2025-02-10	SCOTTS	DELHI DELHI,ON	ROCKY VIEW,AB	1295.0	1110.0	185.0	3215.6425268379803		0.3452	0.0575	2025
22778	2025-02-10	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,500.00 650.00 22779 12/02/2025	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1100.0	250.0					2025
22782	2025-02-18	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,400.00 750.00 22783 18/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,750.00 400.00 22784 18/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,750.00 400.00 22785 18/02/2025 ENGRAIS McINNES	STANSTEAD,PQ	BURLINGTON,ON	750.0	600.0	150.0	770.1432823043464		0.7791	0.1948	2025
22780	2025-02-19	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1100.0	250.0					2025
22794	2025-02-21	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,650.00 500.00 22795 07/03/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,650.00 500.00 22796 14/02/2025 SCOTTS CANADA LTD ST-BONAVENTURE MIRAMICHI,NB 625.00CA 450.00 175.00 22797 18/02/2025	CAPMATIC DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0					2025
22804	2025-02-26	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,650.00 500.00 22805 26/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,750.00 400.00 22806 20/02/2025 SCOTTS CANADA LTD MIRAMICHI,NB ST-BONAVENTURE 1,300.00CA 1,000.00 300.00 22807 25/02/2025	SCOTTS QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1150.0	200.0					2025
22772	2025-02-27	SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,650.00 500.00 22773 26/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 2,150.00CA 1,500.00 650.00 22774 07/02/2025 SCOTTS DELHI DELHI,ON ST-BONAVENTURE 975.00CA 800.00 175.00 22775 07/02/2025	EMBALLAGES AT MIRABEL,PQ	CLAIR ,NB	495.0	375.0	120.0					2025
22809	2025-02-27	SCOTTS	QUALI-GRO MIRAMICHI,NB	L'ORIGNAL,ON	1350.0	1100.0	250.0					2025
22818	2025-02-27	SCOTTS	DELHI DELHI,ON	MIRAMICHI,NB	725.0	546.57	178.43	1521.2920491898085		0.3593	0.1173	2025
